userId,courseId,title,proficiency_level,updated_year,updated_month,updated_day
265,20,Azure Cloud Fundamentals,Beginner,2023,12,19
265,23,Cloud Security: Best Practices for IT,Beginner,2023,12,19
265,23,Cloud Security: Best Practices for IT,Beginner,2023,12,25
265,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,12,24
266,1,Java Programming Essentials,Beginner,2020,4,25
266,1,Java Programming Essentials,Beginner,2020,5,20
266,3,SQL for Data Management,Advanced,2024,6,3
266,4,C Programming for Beginners,Beginner,2021,10,9
266,6,C++ for Game Development,Intermediate,2024,1,4
266,9,HTML & CSS: The Complete Guide,Intermediate,2020,3,16
266,10,JavaScript Fundamentals,Intermediate,2024,8,27
266,16,Machine Learning with Python,Intermediate,2020,5,27
266,17,Data Analysis Techniques for Business Insights,Beginner,2020,3,27
266,20,Azure Cloud Fundamentals,Beginner,2021,11,2
267,3,SQL for Data Management,Advanced,2024,5,12
267,4,C Programming for Beginners,Beginner,2024,2,29
267,8,Building Web Applications with Django,Beginner,2024,10,26
267,11,Node.js for Scalable Network Applications,Advanced,2024,2,14
267,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2024,2,14
267,16,Machine Learning with Python,Intermediate,2024,2,16
267,23,Cloud Security: Best Practices for IT,Beginner,2024,2,15
267,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2024,2,12
267,25,IT Project Management Fundamentals,Advanced,2024,2,12
268,1,Java Programming Essentials,Beginner,2023,5,22
268,2,Mastering Java Swing for Desktop Applications,Beginner,2023,6,5
268,2,Mastering Java Swing for Desktop Applications,Beginner,2023,6,11
268,3,SQL for Data Management,Advanced,2024,5,19
268,13,TypeScript for Large Applications,Intermediate,2023,5,29
268,17,Data Analysis Techniques for Business Insights,Beginner,2023,6,17
268,17,Data Analysis Techniques for Business Insights,Beginner,2023,5,29
268,22,Data Structures and Algorithms in Java,Beginner,2023,5,30
268,23,Cloud Security: Best Practices for IT,Beginner,2023,9,16
268,26,Agile Methodologies for HR and IT,Advanced,2024,1,10
268,29,Talent Management Strategies in the Digital Age,Beginner,2023,6,2
269,1,Java Programming Essentials,Beginner,2020,4,18
269,4,C Programming for Beginners,Beginner,2021,10,7
269,7,Go: A Comprehensive Guide,Advanced,2022,9,19
269,8,Building Web Applications with Django,Beginner,2024,9,29
269,19,Snowflake Essentials: Data Warehousing,Intermediate,2022,11,3
269,26,Agile Methodologies for HR and IT,Advanced,2023,11,23
269,28,Effective Communication in HR,Advanced,2024,2,7
270,5,Advanced C# Techniques,Advanced,2021,2,24
270,9,HTML & CSS: The Complete Guide,Intermediate,2020,3,29
270,10,JavaScript Fundamentals,Intermediate,2024,8,15
270,14,Python for Data Analysis,Beginner,2022,4,14
270,16,Machine Learning with Python,Intermediate,2020,6,12
270,16,Machine Learning with Python,Intermediate,2020,6,26
270,27,Cybersecurity Essentials for IT Professionals,Advanced,2021,3,12
271,4,C Programming for Beginners,Beginner,2022,7,30
271,5,Advanced C# Techniques,Advanced,2022,8,21
271,6,C++ for Game Development,Intermediate,2024,1,4
271,8,Building Web Applications with Django,Beginner,2024,11,4
271,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2022,7,28
271,13,TypeScript for Large Applications,Intermediate,2022,8,6
271,16,Machine Learning with Python,Intermediate,2022,8,19
271,23,Cloud Security: Best Practices for IT,Beginner,2023,9,16
271,27,Cybersecurity Essentials for IT Professionals,Advanced,2022,8,11
271,30,Building a Diverse Workplace Culture,Intermediate,2022,8,9
272,5,Advanced C# Techniques,Advanced,2021,3,28
272,9,HTML & CSS: The Complete Guide,Intermediate,2020,4,1
272,17,Data Analysis Techniques for Business Insights,Beginner,2020,3,30
272,18,DBT: Transforming Data in the Warehouse,Beginner,2024,4,24
272,23,Cloud Security: Best Practices for IT,Beginner,2023,9,16
272,25,IT Project Management Fundamentals,Advanced,2023,1,23
272,27,Cybersecurity Essentials for IT Professionals,Advanced,2021,1,11
272,29,Talent Management Strategies in the Digital Age,Beginner,2022,9,6
272,30,Building a Diverse Workplace Culture,Intermediate,2021,2,17
273,1,Java Programming Essentials,Beginner,2021,6,10
273,13,TypeScript for Large Applications,Intermediate,2021,6,13
273,15,DevOps Fundamentals: Continuous Integration & Delivery,Intermediate,2021,12,18
273,18,DBT: Transforming Data in the Warehouse,Beginner,2024,4,24
273,21,Power BI for Data Visualization,Advanced,2021,6,17
273,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,12
273,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,9,2
273,28,Effective Communication in HR,Advanced,2024,1,2
274,1,Java Programming Essentials,Beginner,2024,3,30
274,1,Java Programming Essentials,Beginner,2024,3,23
274,4,C Programming for Beginners,Beginner,2024,3,17
274,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2024,3,28
274,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2024,3,19
274,13,TypeScript for Large Applications,Intermediate,2024,3,20
274,14,Python for Data Analysis,Beginner,2024,3,4
274,15,DevOps Fundamentals: Continuous Integration & Delivery,Intermediate,2024,3,7
274,16,Machine Learning with Python,Intermediate,2024,3,20
274,17,Data Analysis Techniques for Business Insights,Beginner,2024,3,18
275,1,Java Programming Essentials,Beginner,2020,4,20
275,2,Mastering Java Swing for Desktop Applications,Beginner,2020,9,20
275,3,SQL for Data Management,Advanced,2024,5,10
275,3,SQL for Data Management,Advanced,2024,7,13
275,5,Advanced C# Techniques,Advanced,2021,2,24
275,6,C++ for Game Development,Intermediate,2024,2,24
275,13,TypeScript for Large Applications,Intermediate,2020,7,2
275,13,TypeScript for Large Applications,Intermediate,2020,7,22
275,13,TypeScript for Large Applications,Intermediate,2020,8,1
275,13,TypeScript for Large Applications,Intermediate,2020,7,18
275,18,DBT: Transforming Data in the Warehouse,Beginner,2024,4,24
275,21,Power BI for Data Visualization,Advanced,2021,4,26
275,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,12
275,26,Agile Methodologies for HR and IT,Advanced,2023,11,23
275,28,Effective Communication in HR,Advanced,2024,1,2
275,28,Effective Communication in HR,Advanced,2024,1,8
276,1,Java Programming Essentials,Beginner,2020,5,11
276,1,Java Programming Essentials,Beginner,2020,6,8
276,2,Mastering Java Swing for Desktop Applications,Beginner,2020,10,12
276,7,Go: A Comprehensive Guide,Advanced,2022,9,8
276,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2021,12,22
276,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2021,12,16
276,15,DevOps Fundamentals: Continuous Integration & Delivery,Intermediate,2021,12,18
276,17,Data Analysis Techniques for Business Insights,Beginner,2020,4,18
276,17,Data Analysis Techniques for Business Insights,Beginner,2020,4,29
276,19,Snowflake Essentials: Data Warehousing,Intermediate,2022,10,14
276,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,30
276,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,28
277,1,Java Programming Essentials,Beginner,2020,4,18
277,1,Java Programming Essentials,Beginner,2020,4,22
277,1,Java Programming Essentials,Beginner,2020,6,5
277,5,Advanced C# Techniques,Advanced,2021,3,10
277,10,JavaScript Fundamentals,Intermediate,2024,8,11
277,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2022,1,15
277,17,Data Analysis Techniques for Business Insights,Beginner,2020,3,26
277,23,Cloud Security: Best Practices for IT,Beginner,2023,10,4
277,29,Talent Management Strategies in the Digital Age,Beginner,2022,8,13
277,30,Building a Diverse Workplace Culture,Intermediate,2021,3,2
278,1,Java Programming Essentials,Beginner,2024,4,22
278,3,SQL for Data Management,Advanced,2024,5,22
278,3,SQL for Data Management,Advanced,2024,6,9
278,3,SQL for Data Management,Advanced,2024,7,21
278,5,Advanced C# Techniques,Advanced,2024,4,24
278,9,HTML & CSS: The Complete Guide,Intermediate,2024,3,30
278,16,Machine Learning with Python,Intermediate,2024,4,13
278,18,DBT: Transforming Data in the Warehouse,Beginner,2024,5,24
278,21,Power BI for Data Visualization,Advanced,2024,4,22
278,30,Building a Diverse Workplace Culture,Intermediate,2024,4,18
279,2,Mastering Java Swing for Desktop Applications,Beginner,2020,10,10
279,6,C++ for Game Development,Intermediate,2024,1,4
279,9,HTML & CSS: The Complete Guide,Intermediate,2020,4,11
279,13,TypeScript for Large Applications,Intermediate,2020,7,2
279,18,DBT: Transforming Data in the Warehouse,Beginner,2024,5,9
279,21,Power BI for Data Visualization,Advanced,2021,3,23
279,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,17
279,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,27
279,25,IT Project Management Fundamentals,Advanced,2023,1,23
279,28,Effective Communication in HR,Advanced,2024,2,9
280,7,Go: A Comprehensive Guide,Advanced,2022,8,24
280,8,Building Web Applications with Django,Beginner,2024,9,26
280,9,HTML & CSS: The Complete Guide,Intermediate,2020,4,2
280,9,HTML & CSS: The Complete Guide,Intermediate,2020,4,3
280,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2021,12,8
280,13,TypeScript for Large Applications,Intermediate,2020,7,2
280,14,Python for Data Analysis,Beginner,2022,4,22
280,17,Data Analysis Techniques for Business Insights,Beginner,2020,3,9
280,23,Cloud Security: Best Practices for IT,Beginner,2023,10,6
280,25,IT Project Management Fundamentals,Advanced,2023,1,23
280,25,IT Project Management Fundamentals,Advanced,2023,1,30
280,25,IT Project Management Fundamentals,Advanced,2023,2,16
280,27,Cybersecurity Essentials for IT Professionals,Advanced,2021,1,15
280,28,Effective Communication in HR,Advanced,2024,1,14
280,29,Talent Management Strategies in the Digital Age,Beginner,2022,10,6
281,9,HTML & CSS: The Complete Guide,Intermediate,2020,3,16
281,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2021,12,8
281,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2021,12,19
281,14,Python for Data Analysis,Beginner,2022,6,13
281,22,Data Structures and Algorithms in Java,Beginner,2022,9,5
281,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,13
281,29,Talent Management Strategies in the Digital Age,Beginner,2022,9,20
282,1,Java Programming Essentials,Beginner,2023,11,24
282,5,Advanced C# Techniques,Advanced,2023,11,4
282,8,Building Web Applications with Django,Beginner,2024,9,26
282,9,HTML & CSS: The Complete Guide,Intermediate,2023,11,17
282,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2023,11,20
282,22,Data Structures and Algorithms in Java,Beginner,2023,11,10
282,22,Data Structures and Algorithms in Java,Beginner,2023,10,31
282,23,Cloud Security: Best Practices for IT,Beginner,2023,10,27
282,23,Cloud Security: Best Practices for IT,Beginner,2023,11,1
282,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,11,1
282,28,Effective Communication in HR,Advanced,2024,1,11
283,1,Java Programming Essentials,Beginner,2020,6,14
283,6,C++ for Game Development,Intermediate,2024,1,24
283,9,HTML & CSS: The Complete Guide,Intermediate,2020,3,30
283,10,JavaScript Fundamentals,Intermediate,2024,9,5
283,16,Machine Learning with Python,Intermediate,2020,6,9
283,22,Data Structures and Algorithms in Java,Beginner,2022,7,28
283,25,IT Project Management Fundamentals,Advanced,2023,1,23
284,1,Java Programming Essentials,Beginner,2020,4,18
284,5,Advanced C# Techniques,Advanced,2021,3,26
284,7,Go: A Comprehensive Guide,Advanced,2022,9,4
284,11,Node.js for Scalable Network Applications,Advanced,2022,12,2
284,17,Data Analysis Techniques for Business Insights,Beginner,2020,3,6
284,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,21
284,26,Agile Methodologies for HR and IT,Advanced,2024,1,2
284,28,Effective Communication in HR,Advanced,2024,1,10
284,28,Effective Communication in HR,Advanced,2024,1,8
285,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2023,5,25
285,13,TypeScript for Large Applications,Intermediate,2023,6,1
285,15,DevOps Fundamentals: Continuous Integration & Delivery,Intermediate,2023,6,3
285,18,DBT: Transforming Data in the Warehouse,Beginner,2024,4,24
285,20,Azure Cloud Fundamentals,Beginner,2023,5,15
285,22,Data Structures and Algorithms in Java,Beginner,2023,5,13
286,1,Java Programming Essentials,Beginner,2020,5,27
286,2,Mastering Java Swing for Desktop Applications,Beginner,2020,9,20
286,4,C Programming for Beginners,Beginner,2021,11,14
286,9,HTML & CSS: The Complete Guide,Intermediate,2020,3,24
286,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2022,1,16
286,16,Machine Learning with Python,Intermediate,2020,6,2
286,18,DBT: Transforming Data in the Warehouse,Beginner,2024,5,4
286,25,IT Project Management Fundamentals,Advanced,2023,1,23
286,26,Agile Methodologies for HR and IT,Advanced,2023,12,1
286,27,Cybersecurity Essentials for IT Professionals,Advanced,2021,1,29
286,28,Effective Communication in HR,Advanced,2024,1,2
287,1,Java Programming Essentials,Beginner,2024,2,10
287,3,SQL for Data Management,Advanced,2024,5,27
287,5,Advanced C# Techniques,Advanced,2024,2,3
287,9,HTML & CSS: The Complete Guide,Intermediate,2024,2,6
287,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2024,1,24
287,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2024,2,6
287,28,Effective Communication in HR,Advanced,2024,1,22
288,2,Mastering Java Swing for Desktop Applications,Beginner,2021,12,22
288,2,Mastering Java Swing for Desktop Applications,Beginner,2022,1,2
288,2,Mastering Java Swing for Desktop Applications,Beginner,2021,12,27
288,3,SQL for Data Management,Advanced,2024,6,11
288,20,Azure Cloud Fundamentals,Beginner,2021,12,23
288,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,28
289,2,Mastering Java Swing for Desktop Applications,Beginner,2020,9,12
289,5,Advanced C# Techniques,Advanced,2021,2,24
289,9,HTML & CSS: The Complete Guide,Intermediate,2020,3,16
289,9,HTML & CSS: The Complete Guide,Intermediate,2020,4,27
289,16,Machine Learning with Python,Intermediate,2020,6,26
289,17,Data Analysis Techniques for Business Insights,Beginner,2020,3,18
289,22,Data Structures and Algorithms in Java,Beginner,2022,7,28
289,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,12
289,28,Effective Communication in HR,Advanced,2024,1,2
289,29,Talent Management Strategies in the Digital Age,Beginner,2022,8,27
290,3,SQL for Data Management,Advanced,2024,5,14
290,5,Advanced C# Techniques,Advanced,2021,2,24
290,9,HTML & CSS: The Complete Guide,Intermediate,2020,8,10
290,10,JavaScript Fundamentals,Intermediate,2024,7,15
290,16,Machine Learning with Python,Intermediate,2020,7,29
290,18,DBT: Transforming Data in the Warehouse,Beginner,2024,6,14
290,20,Azure Cloud Fundamentals,Beginner,2021,11,2
290,29,Talent Management Strategies in the Digital Age,Beginner,2022,8,13
291,6,C++ for Game Development,Intermediate,2024,1,30
291,20,Azure Cloud Fundamentals,Beginner,2023,2,20
291,20,Azure Cloud Fundamentals,Beginner,2023,2,8
291,23,Cloud Security: Best Practices for IT,Beginner,2023,9,29
291,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,8,3
291,30,Building a Diverse Workplace Culture,Intermediate,2023,3,4
292,5,Advanced C# Techniques,Advanced,2024,5,20
292,8,Building Web Applications with Django,Beginner,2024,9,26
292,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2024,6,6
292,14,Python for Data Analysis,Beginner,2024,5,13
292,17,Data Analysis Techniques for Business Insights,Beginner,2024,5,30
292,28,Effective Communication in HR,Advanced,2024,5,9
292,28,Effective Communication in HR,Advanced,2024,5,15
292,28,Effective Communication in HR,Advanced,2024,5,10
292,29,Talent Management Strategies in the Digital Age,Beginner,2024,5,28
292,29,Talent Management Strategies in the Digital Age,Beginner,2024,5,26
293,7,Go: A Comprehensive Guide,Advanced,2022,9,11
293,8,Building Web Applications with Django,Beginner,2024,10,7
293,18,DBT: Transforming Data in the Warehouse,Beginner,2024,4,24
293,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,8,8
293,28,Effective Communication in HR,Advanced,2024,1,2
293,28,Effective Communication in HR,Advanced,2024,1,14
294,3,SQL for Data Management,Advanced,2024,5,10
294,3,SQL for Data Management,Advanced,2024,6,9
294,4,C Programming for Beginners,Beginner,2021,10,7
294,13,TypeScript for Large Applications,Intermediate,2021,3,3
294,19,Snowflake Essentials: Data Warehousing,Intermediate,2022,10,1
294,21,Power BI for Data Visualization,Advanced,2021,3,21
294,23,Cloud Security: Best Practices for IT,Beginner,2023,9,25
295,1,Java Programming Essentials,Beginner,2023,1,19
295,1,Java Programming Essentials,Beginner,2023,1,21
295,1,Java Programming Essentials,Beginner,2023,2,1
295,2,Mastering Java Swing for Desktop Applications,Beginner,2023,1,27
295,9,HTML & CSS: The Complete Guide,Intermediate,2023,1,28
295,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2023,2,8
295,15,DevOps Fundamentals: Continuous Integration & Delivery,Intermediate,2023,1,21
295,20,Azure Cloud Fundamentals,Beginner,2023,2,11
295,25,IT Project Management Fundamentals,Advanced,2023,2,3
295,26,Agile Methodologies for HR and IT,Advanced,2023,12,9
295,28,Effective Communication in HR,Advanced,2024,1,17
295,28,Effective Communication in HR,Advanced,2024,1,30
296,1,Java Programming Essentials,Beginner,2020,4,23
296,3,SQL for Data Management,Advanced,2024,6,13
296,3,SQL for Data Management,Advanced,2024,7,9
296,6,C++ for Game Development,Intermediate,2024,1,22
296,9,HTML & CSS: The Complete Guide,Intermediate,2020,3,16
296,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2021,12,11
296,12,Next.js: Server-Side Rendering Made Easy,Intermediate,2021,12,30
296,16,Machine Learning with Python,Intermediate,2020,5,27
296,17,Data Analysis Techniques for Business Insights,Beginner,2020,3,10
296,18,DBT: Transforming Data in the Warehouse,Beginner,2024,4,24
296,19,Snowflake Essentials: Data Warehousing,Intermediate,2022,10,16
296,22,Data Structures and Algorithms in Java,Beginner,2022,7,30
296,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,7,28
296,25,IT Project Management Fundamentals,Advanced,2023,1,27
296,26,Agile Methodologies for HR and IT,Advanced,2023,11,23
296,28,Effective Communication in HR,Advanced,2024,1,3
297,3,SQL for Data Management,Advanced,2024,5,10
297,3,SQL for Data Management,Advanced,2024,5,18
297,22,Data Structures and Algorithms in Java,Beginner,2022,7,31
297,25,IT Project Management Fundamentals,Advanced,2023,1,23
297,28,Effective Communication in HR,Advanced,2024,1,2
297,28,Effective Communication in HR,Advanced,2024,1,14
298,5,Advanced C# Techniques,Advanced,2021,3,6
298,17,Data Analysis Techniques for Business Insights,Beginner,2020,3,6
298,18,DBT: Transforming Data in the Warehouse,Beginner,2024,5,13
298,19,Snowflake Essentials: Data Warehousing,Intermediate,2022,10,1
298,21,Power BI for Data Visualization,Advanced,2021,3,21
298,23,Cloud Security: Best Practices for IT,Beginner,2023,9,16
298,25,IT Project Management Fundamentals,Advanced,2023,1,23
298,29,Talent Management Strategies in the Digital Age,Beginner,2022,9,18
299,2,Mastering Java Swing for Desktop Applications,Beginner,2024,6,30
299,2,Mastering Java Swing for Desktop Applications,Beginner,2024,7,10
299,9,HTML & CSS: The Complete Guide,Intermediate,2024,7,18
299,11,Node.js for Scalable Network Applications,Advanced,2024,7,15
299,11,Node.js for Scalable Network Applications,Advanced,2024,6,25
299,15,DevOps Fundamentals: Continuous Integration & Delivery,Intermediate,2024,7,11
299,17,Data Analysis Techniques for Business Insights,Beginner,2024,7,12
299,27,Cybersecurity Essentials for IT Professionals,Advanced,2024,6,28
299,28,Effective Communication in HR,Advanced,2024,7,11
299,29,Talent Management Strategies in the Digital Age,Beginner,2024,7,13
299,30,Building a Diverse Workplace Culture,Intermediate,2024,7,6
300,8,Building Web Applications with Django,Beginner,2024,9,26
300,16,Machine Learning with Python,Intermediate,2020,5,27
300,17,Data Analysis Techniques for Business Insights,Beginner,2020,3,6
300,20,Azure Cloud Fundamentals,Beginner,2021,12,20
300,21,Power BI for Data Visualization,Advanced,2021,5,2
300,24,HR Analytics: Leveraging Data for HR Decisions,Beginner,2023,8,1
300,25,IT Project Management Fundamentals,Advanced,2023,1,29
300,30,Building a Diverse Workplace Culture,Intermediate,2021,3,25
