id,courseId,userId,chapters_completed,percentage_completed,certificate,updated_day,updated_month,updated_year,progress_category
3550,22,40,3,21.428571428571427,,25,8,2022,In Progress
3551,23,40,5,55.55555555555556,,16,9,2023,In Progress
3552,23,40,3,33.33333333333333,,26,9,2023,In Progress
3553,24,40,4,66.66666666666666,,12,7,2023,In Progress
3554,24,40,1,16.666666666666664,,27,7,2023,In Progress
3555,24,40,6,100.0,property.pdf,24,7,2023,Completed
3556,24,40,1,16.666666666666664,,8,8,2023,In Progress
3557,25,40,10,66.66666666666666,,23,1,2023,In Progress
3558,25,40,7,46.66666666666666,,7,2,2023,In Progress
3559,25,40,15,100.0,mind.pdf,27,1,2023,Completed
3560,25,40,3,20.0,,10,2,2023,In Progress
3561,26,40,5,35.714285714285715,,23,11,2023,In Progress
3562,26,40,5,35.714285714285715,,6,12,2023,In Progress
3563,27,40,9,90.0,,7,3,2022,In Progress
3564,27,40,10,100.0,sense.pdf,23,2,2022,Completed
3565,27,40,9,90.0,,21,2,2022,In Progress
3566,27,40,6,60.0,,27,2,2022,In Progress
3567,28,40,1,16.666666666666664,,2,1,2024,In Progress
3568,29,40,16,88.88888888888889,,13,8,2022,In Progress
3569,30,40,13,72.22222222222221,,15,2,2022,In Progress
3570,30,40,14,77.77777777777779,,9,2,2022,In Progress
3571,30,40,15,83.33333333333334,,5,3,2022,In Progress
3572,30,40,4,22.22222222222222,,1,3,2022,In Progress
3573,30,40,11,61.11111111111112,,4,3,2022,In Progress
3574,1,41,5,100.0,receive.pdf,18,4,2020,Completed
3575,1,41,5,100.0,government.pdf,3,5,2020,Completed
3576,1,41,2,40.0,,24,4,2020,In Progress
3577,2,41,2,22.22222222222222,,12,9,2020,In Progress
3578,2,41,8,88.88888888888889,,22,9,2020,In Progress
3579,2,41,1,11.11111111111111,,2,10,2020,In Progress
3580,2,41,5,55.55555555555556,,21,9,2020,In Progress
3581,3,41,5,50.0,,10,5,2024,In Progress
3582,4,41,15,100.0,fire.pdf,7,10,2021,Completed
3583,4,41,9,60.0,,12,10,2021,In Progress
3584,4,41,8,53.333333333333336,,19,10,2021,In Progress
3585,4,41,4,26.666666666666668,,10,10,2021,In Progress
3586,5,41,3,42.85714285714285,,24,2,2021,In Progress
3587,5,41,1,14.285714285714285,,15,3,2021,In Progress
3588,6,41,14,82.35294117647058,,4,1,2024,In Progress
3589,6,41,17,100.0,law.pdf,16,1,2024,Completed
3590,6,41,16,94.11764705882352,,28,1,2024,In Progress
3591,6,41,8,47.05882352941176,,13,1,2024,In Progress
3592,6,41,5,29.411764705882355,,29,2,2024,In Progress
3593,7,41,3,18.75,,24,8,2022,In Progress
3594,7,41,16,100.0,Mrs.pdf,31,8,2022,Completed
3595,8,41,11,73.33333333333333,,26,9,2024,In Progress
3596,9,41,4,80.0,,16,3,2020,In Progress
3597,10,41,12,92.3076923076923,,10,7,2024,In Progress
3598,11,41,13,100.0,order.pdf,27,11,2022,Completed
3599,12,41,1,12.5,,8,12,2021,In Progress
3600,12,41,2,25.0,,23,12,2021,In Progress
3601,12,41,5,62.5,,17,1,2022,In Progress
3602,12,41,4,50.0,,20,12,2021,In Progress
3603,13,41,1,11.11111111111111,,2,7,2020,In Progress
3604,13,41,3,33.33333333333333,,12,7,2020,In Progress
3605,13,41,9,100.0,trouble.pdf,4,7,2020,Completed
3606,13,41,1,11.11111111111111,,1,8,2020,In Progress
3607,14,41,8,40.0,,14,4,2022,In Progress
3608,14,41,15,75.0,,22,4,2022,In Progress
3609,14,41,8,40.0,,8,5,2022,In Progress
3610,14,41,5,25.0,,11,5,2022,In Progress
3611,14,41,9,45.0,,22,4,2022,In Progress
3612,15,41,14,100.0,rise.pdf,18,12,2021,Completed
3613,16,41,5,71.42857142857143,,27,5,2020,In Progress
3614,16,41,6,85.71428571428571,,29,5,2020,In Progress
3615,16,41,3,42.85714285714285,,26,6,2020,In Progress
3616,17,41,9,100.0,sign.pdf,15,3,2020,Completed
3617,17,41,5,55.55555555555556,,19,3,2020,In Progress
3618,17,41,7,77.77777777777779,,24,3,2020,In Progress
3619,17,41,1,11.11111111111111,,30,3,2020,In Progress
3620,18,41,8,72.72727272727273,,24,4,2024,In Progress
3621,19,41,14,93.33333333333331,,1,10,2022,In Progress
3622,19,41,10,66.66666666666666,,7,10,2022,In Progress
3623,19,41,11,73.33333333333333,,19,10,2022,In Progress
3624,20,41,14,93.33333333333331,,2,11,2021,In Progress
3625,20,41,3,20.0,,17,11,2021,In Progress
3626,20,41,8,53.333333333333336,,14,11,2021,In Progress
3627,21,41,9,56.25,,21,3,2021,In Progress
3628,22,41,7,50.0,,28,7,2022,In Progress
3629,22,41,12,85.71428571428571,,13,8,2022,In Progress
3630,22,41,14,100.0,every.pdf,23,8,2022,Completed
3631,22,41,5,35.714285714285715,,5,9,2022,In Progress
3632,23,41,8,88.88888888888889,,16,9,2023,In Progress
3633,23,41,7,77.77777777777779,,3,10,2023,In Progress
3634,23,41,1,11.11111111111111,,24,10,2023,In Progress
3635,23,41,5,55.55555555555556,,19,9,2023,In Progress
3636,24,41,6,100.0,enjoy.pdf,12,7,2023,Completed
3637,25,41,6,40.0,,23,1,2023,In Progress
3638,25,41,8,53.333333333333336,,7,2,2023,In Progress
3639,25,41,5,33.33333333333333,,4,3,2023,In Progress
3640,26,41,5,35.714285714285715,,23,11,2023,In Progress
3641,27,41,10,100.0,suffer.pdf,11,1,2021,Completed
3642,28,41,3,50.0,,2,1,2024,In Progress
3643,28,41,4,66.66666666666666,,5,1,2024,In Progress
3644,28,41,6,100.0,position.pdf,6,1,2024,Completed
3645,28,41,6,100.0,interest.pdf,20,1,2024,Completed
3646,29,41,6,33.33333333333333,,13,8,2022,In Progress
3647,30,41,11,61.11111111111112,,13,2,2021,In Progress
3648,1,42,3,60.0,,27,3,2023,In Progress
3649,1,42,1,20.0,,24,3,2023,In Progress
3650,1,42,2,40.0,,26,3,2023,In Progress
3651,2,42,2,22.22222222222222,,24,3,2023,In Progress
3652,2,42,7,77.77777777777779,,30,3,2023,In Progress
3653,2,42,4,44.44444444444444,,27,3,2023,In Progress
3654,2,42,4,44.44444444444444,,5,4,2023,In Progress
3655,2,42,2,22.22222222222222,,8,4,2023,In Progress
3656,3,42,9,90.0,,10,5,2024,In Progress
3657,4,42,12,80.0,,23,3,2023,In Progress
3658,4,42,14,93.33333333333331,,14,4,2023,In Progress
3659,4,42,14,93.33333333333331,,29,3,2023,In Progress
3660,4,42,9,60.0,,12,4,2023,In Progress
3661,4,42,12,80.0,,6,4,2023,In Progress
3662,5,42,6,85.71428571428571,,30,3,2023,In Progress
3663,6,42,5,29.411764705882355,,4,1,2024,In Progress
3664,6,42,10,58.82352941176471,,6,1,2024,In Progress
3665,7,42,1,6.25,,18,3,2023,In Progress
3666,8,42,15,100.0,industry.pdf,26,9,2024,Completed
3667,9,42,1,20.0,,13,4,2023,In Progress
3668,9,42,2,40.0,,2,4,2023,In Progress
3669,10,42,6,46.15384615384615,,10,7,2024,In Progress
3670,10,42,13,100.0,west.pdf,12,7,2024,Completed
3671,10,42,3,23.07692307692308,,30,7,2024,In Progress
3672,10,42,2,15.384615384615383,,13,7,2024,In Progress
3673,11,42,9,69.23076923076923,,1,4,2023,In Progress
3674,11,42,8,61.53846153846154,,2,4,2023,In Progress
3675,11,42,10,76.92307692307693,,26,3,2023,In Progress
3676,11,42,2,15.384615384615383,,6,4,2023,In Progress
3677,11,42,7,53.84615384615385,,7,4,2023,In Progress
3678,12,42,2,25.0,,19,3,2023,In Progress
3679,13,42,6,66.66666666666666,,22,3,2023,In Progress
3680,13,42,3,33.33333333333333,,6,4,2023,In Progress
3681,14,42,1,5.0,,8,4,2023,In Progress
3682,14,42,15,75.0,,14,4,2023,In Progress
3683,15,42,5,35.714285714285715,,19,3,2023,In Progress
3684,16,42,4,57.14285714285714,,19,3,2023,In Progress
3685,17,42,7,77.77777777777779,,20,3,2023,In Progress
3686,17,42,6,66.66666666666666,,10,4,2023,In Progress
3687,17,42,6,66.66666666666666,,10,4,2023,In Progress
3688,17,42,7,77.77777777777779,,17,3,2023,In Progress
3689,17,42,3,33.33333333333333,,20,3,2023,In Progress
3690,18,42,7,63.63636363636363,,24,4,2024,In Progress
3691,18,42,11,100.0,back.pdf,9,5,2024,Completed
3692,18,42,10,90.9090909090909,,26,5,2024,In Progress
3693,18,42,10,90.9090909090909,,21,5,2024,In Progress
3694,19,42,6,40.0,,18,3,2023,In Progress
3695,20,42,5,33.33333333333333,,29,3,2023,In Progress
3696,20,42,4,26.666666666666668,,20,3,2023,In Progress
3697,21,42,13,81.25,,20,3,2023,In Progress
3698,22,42,10,71.42857142857143,,15,3,2023,In Progress
3699,22,42,14,100.0,rich.pdf,20,3,2023,Completed
3700,22,42,2,14.285714285714285,,6,4,2023,In Progress
3701,23,42,7,77.77777777777779,,16,9,2023,In Progress
3702,24,42,3,50.0,,12,7,2023,In Progress
3703,24,42,1,16.666666666666664,,15,7,2023,In Progress
3704,25,42,3,20.0,,20,3,2023,In Progress
3705,25,42,15,100.0,pressure.pdf,3,4,2023,Completed
3706,25,42,7,46.66666666666666,,1,4,2023,In Progress
3707,26,42,2,14.285714285714285,,23,11,2023,In Progress
3708,26,42,7,50.0,,28,11,2023,In Progress
3709,26,42,3,21.428571428571427,,29,12,2023,In Progress
3710,26,42,5,35.714285714285715,,20,12,2023,In Progress
3711,27,42,5,50.0,,30,3,2023,In Progress
3712,27,42,2,20.0,,1,4,2023,In Progress
3713,28,42,1,16.666666666666664,,2,1,2024,In Progress
3714,28,42,1,16.666666666666664,,5,1,2024,In Progress
3715,28,42,1,16.666666666666664,,3,2,2024,In Progress
3716,29,42,2,11.11111111111111,,14,4,2023,In Progress
3717,29,42,18,100.0,little.pdf,1,4,2023,Completed
3718,29,42,16,88.88888888888889,,5,4,2023,In Progress
3719,29,42,11,61.11111111111112,,30,3,2023,In Progress
3720,29,42,5,27.77777777777778,,30,3,2023,In Progress
3721,30,42,3,16.666666666666664,,5,4,2023,In Progress
3722,1,43,5,100.0,adult.pdf,23,5,2024,Completed
3723,1,43,3,60.0,,15,5,2024,In Progress
3724,1,43,3,60.0,,25,5,2024,In Progress
3725,1,43,5,100.0,may.pdf,5,6,2024,Completed
3726,2,43,4,44.44444444444444,,23,5,2024,In Progress
3727,2,43,3,33.33333333333333,,9,6,2024,In Progress
3728,2,43,5,55.55555555555556,,30,5,2024,In Progress
3729,2,43,4,44.44444444444444,,24,5,2024,In Progress
3730,3,43,9,90.0,,24,5,2024,In Progress
3731,3,43,3,30.0,,19,5,2024,In Progress
3732,3,43,1,10.0,,31,5,2024,In Progress
3733,3,43,5,50.0,,28,5,2024,In Progress
3734,4,43,14,93.33333333333331,,6,6,2024,In Progress
3735,4,43,4,26.666666666666668,,21,5,2024,In Progress
3736,4,43,12,80.0,,8,6,2024,In Progress
3737,4,43,6,40.0,,19,5,2024,In Progress
3738,4,43,10,66.66666666666666,,18,5,2024,In Progress
3739,5,43,7,100.0,floor.pdf,5,6,2024,Completed
3740,5,43,2,28.57142857142857,,10,6,2024,In Progress
3741,5,43,1,14.285714285714285,,8,6,2024,In Progress
3742,6,43,9,52.94117647058824,,16,5,2024,In Progress
3743,6,43,3,17.647058823529413,,5,6,2024,In Progress
3744,6,43,8,47.05882352941176,,3,6,2024,In Progress
3745,6,43,15,88.23529411764706,,14,5,2024,In Progress
3746,6,43,15,88.23529411764706,,13,5,2024,In Progress
3747,7,43,1,6.25,,3,6,2024,In Progress
3748,7,43,1,6.25,,15,5,2024,In Progress
3749,8,43,14,93.33333333333331,,26,9,2024,In Progress
3750,8,43,5,33.33333333333333,,2,10,2024,In Progress
3751,9,43,1,20.0,,8,6,2024,In Progress
3752,9,43,3,60.0,,6,6,2024,In Progress
3753,9,43,5,100.0,rest.pdf,15,5,2024,Completed
3754,9,43,4,80.0,,10,6,2024,In Progress
3755,10,43,13,100.0,project.pdf,10,7,2024,Completed
3756,10,43,10,76.92307692307693,,28,7,2024,In Progress
3757,10,43,4,30.76923076923077,,5,8,2024,In Progress
3758,10,43,2,15.384615384615383,,15,8,2024,In Progress
3759,11,43,2,15.384615384615383,,3,6,2024,In Progress
3760,11,43,2,15.384615384615383,,17,5,2024,In Progress
3761,11,43,3,23.07692307692308,,7,6,2024,In Progress
3762,11,43,11,84.61538461538461,,21,5,2024,In Progress
3763,12,43,8,100.0,involve.pdf,1,6,2024,Completed
3764,12,43,2,25.0,,7,6,2024,In Progress
3765,12,43,2,25.0,,4,6,2024,In Progress
3766,13,43,4,44.44444444444444,,27,5,2024,In Progress
3767,14,43,14,70.0,,29,5,2024,In Progress
3768,15,43,6,42.85714285714285,,11,6,2024,In Progress
3769,15,43,13,92.85714285714286,,27,5,2024,In Progress
3770,15,43,1,7.142857142857142,,4,6,2024,In Progress
3771,16,43,5,71.42857142857143,,11,6,2024,In Progress
3772,16,43,6,85.71428571428571,,25,5,2024,In Progress
3773,16,43,7,100.0,under.pdf,7,6,2024,Completed
3774,16,43,6,85.71428571428571,,4,6,2024,In Progress
3775,16,43,2,28.57142857142857,,30,5,2024,In Progress
3776,17,43,2,22.22222222222222,,13,5,2024,In Progress
3777,17,43,1,11.11111111111111,,22,5,2024,In Progress
3778,17,43,2,22.22222222222222,,8,6,2024,In Progress
3779,17,43,6,66.66666666666666,,1,6,2024,In Progress
3780,17,43,3,33.33333333333333,,14,5,2024,In Progress
3781,18,43,3,27.27272727272727,,4,6,2024,In Progress
3782,19,43,10,66.66666666666666,,28,5,2024,In Progress
3783,19,43,15,100.0,same.pdf,9,6,2024,Completed
3784,19,43,6,40.0,,2,6,2024,In Progress
3785,20,43,13,86.66666666666667,,23,5,2024,In Progress
3786,20,43,14,93.33333333333331,,29,5,2024,In Progress
3787,20,43,1,6.666666666666667,,10,6,2024,In Progress
3788,20,43,13,86.66666666666667,,21,5,2024,In Progress
3789,21,43,6,37.5,,7,6,2024,In Progress
3790,21,43,2,12.5,,23,5,2024,In Progress
3791,21,43,13,81.25,,4,6,2024,In Progress
3792,22,43,14,100.0,reflect.pdf,4,6,2024,Completed
3793,22,43,10,71.42857142857143,,16,5,2024,In Progress
3794,22,43,3,21.428571428571427,,15,5,2024,In Progress
3795,22,43,7,50.0,,14,5,2024,In Progress
3796,22,43,8,57.14285714285714,,29,5,2024,In Progress
3797,23,43,4,44.44444444444444,,26,5,2024,In Progress
3798,23,43,2,22.22222222222222,,23,5,2024,In Progress
3799,23,43,9,100.0,certainly.pdf,24,5,2024,Completed
3800,24,43,5,83.33333333333334,,9,6,2024,In Progress
3801,24,43,2,33.33333333333333,,2,6,2024,In Progress
3802,24,43,5,83.33333333333334,,21,5,2024,In Progress
3803,24,43,1,16.666666666666664,,28,5,2024,In Progress
3804,25,43,8,53.333333333333336,,2,6,2024,In Progress
3805,25,43,12,80.0,,27,5,2024,In Progress
3806,25,43,15,100.0,strong.pdf,9,6,2024,Completed
3807,25,43,3,20.0,,7,6,2024,In Progress
3808,26,43,5,35.714285714285715,,2,6,2024,In Progress
3809,26,43,1,7.142857142857142,,3,6,2024,In Progress
3810,26,43,6,42.85714285714285,,31,5,2024,In Progress
3811,26,43,13,92.85714285714286,,1,6,2024,In Progress
3812,26,43,6,42.85714285714285,,23,5,2024,In Progress
3813,27,43,3,30.0,,24,5,2024,In Progress
3814,27,43,1,10.0,,31,5,2024,In Progress
3815,27,43,1,10.0,,13,5,2024,In Progress
3816,27,43,3,30.0,,17,5,2024,In Progress
3817,28,43,2,33.33333333333333,,21,5,2024,In Progress
3818,28,43,6,100.0,exactly.pdf,4,6,2024,Completed
3819,28,43,3,50.0,,9,6,2024,In Progress
3820,29,43,17,94.44444444444444,,1,6,2024,In Progress
3821,29,43,5,27.77777777777778,,28,5,2024,In Progress
3822,29,43,14,77.77777777777779,,22,5,2024,In Progress
3823,29,43,1,5.555555555555555,,11,6,2024,In Progress
3824,29,43,6,33.33333333333333,,9,6,2024,In Progress
3825,30,43,16,88.88888888888889,,18,5,2024,In Progress
3826,30,43,11,61.11111111111112,,25,5,2024,In Progress
3827,30,43,11,61.11111111111112,,7,6,2024,In Progress
3828,1,44,4,80.0,,17,1,2023,In Progress
3829,1,44,2,40.0,,17,1,2023,In Progress
3830,1,44,3,60.0,,18,1,2023,In Progress
3831,2,44,7,77.77777777777779,,3,2,2023,In Progress
3832,2,44,7,77.77777777777779,,2,2,2023,In Progress
3833,2,44,2,22.22222222222222,,13,1,2023,In Progress
3834,2,44,4,44.44444444444444,,18,1,2023,In Progress
3835,3,44,10,100.0,number.pdf,10,5,2024,Completed
3836,3,44,7,70.0,,11,5,2024,In Progress
3837,4,44,4,26.666666666666668,,30,1,2023,In Progress
3838,4,44,15,100.0,enter.pdf,9,1,2023,Completed
3839,4,44,2,13.333333333333334,,29,1,2023,In Progress
3840,4,44,5,33.33333333333333,,10,1,2023,In Progress
3841,4,44,5,33.33333333333333,,31,1,2023,In Progress
3842,5,44,7,100.0,four.pdf,1,2,2023,Completed
3843,5,44,6,85.71428571428571,,8,2,2023,In Progress
3844,6,44,16,94.11764705882352,,4,1,2024,In Progress
3845,6,44,17,100.0,notice.pdf,9,1,2024,Completed
3846,7,44,1,6.25,,30,1,2023,In Progress
3847,7,44,7,43.75,,23,1,2023,In Progress
3848,8,44,1,6.666666666666667,,26,9,2024,In Progress
3849,9,44,3,60.0,,23,1,2023,In Progress
3850,9,44,1,20.0,,10,1,2023,In Progress
3851,10,44,7,53.84615384615385,,10,7,2024,In Progress
3852,10,44,9,69.23076923076923,,11,7,2024,In Progress
3853,10,44,9,69.23076923076923,,15,8,2024,In Progress
3854,10,44,10,76.92307692307693,,2,9,2024,In Progress
3855,11,44,11,84.61538461538461,,5,2,2023,In Progress
3856,11,44,6,46.15384615384615,,14,1,2023,In Progress
3857,11,44,4,30.76923076923077,,16,1,2023,In Progress
3858,11,44,2,15.384615384615383,,28,1,2023,In Progress
3859,12,44,5,62.5,,2,2,2023,In Progress
3860,12,44,3,37.5,,19,1,2023,In Progress
3861,12,44,1,12.5,,7,2,2023,In Progress
3862,12,44,1,12.5,,8,2,2023,In Progress
3863,13,44,2,22.22222222222222,,3,2,2023,In Progress
3864,13,44,6,66.66666666666666,,30,1,2023,In Progress
3865,14,44,14,70.0,,21,1,2023,In Progress
3866,14,44,12,60.0,,25,1,2023,In Progress
3867,15,44,14,100.0,board.pdf,1,2,2023,Completed
3868,15,44,9,64.28571428571429,,27,1,2023,In Progress
3869,15,44,12,85.71428571428571,,27,1,2023,In Progress
3870,15,44,11,78.57142857142857,,4,2,2023,In Progress
3871,16,44,6,85.71428571428571,,8,2,2023,In Progress
3872,16,44,3,42.85714285714285,,30,1,2023,In Progress
3873,17,44,2,22.22222222222222,,10,1,2023,In Progress
3874,17,44,1,11.11111111111111,,21,1,2023,In Progress
3875,17,44,2,22.22222222222222,,4,2,2023,In Progress
3876,17,44,9,100.0,tough.pdf,21,1,2023,Completed
3877,18,44,3,27.27272727272727,,24,4,2024,In Progress
3878,18,44,3,27.27272727272727,,11,5,2024,In Progress
3879,18,44,1,9.090909090909092,,8,5,2024,In Progress
3880,18,44,7,63.63636363636363,,8,6,2024,In Progress
3881,19,44,10,66.66666666666666,,11,1,2023,In Progress
3882,19,44,10,66.66666666666666,,21,1,2023,In Progress
3883,19,44,4,26.666666666666668,,22,1,2023,In Progress
3884,19,44,2,13.333333333333334,,23,1,2023,In Progress
3885,19,44,9,60.0,,19,1,2023,In Progress
3886,20,44,13,86.66666666666667,,4,2,2023,In Progress
3887,20,44,4,26.666666666666668,,28,1,2023,In Progress
3888,21,44,3,18.75,,12,1,2023,In Progress
3889,21,44,15,93.75,,31,1,2023,In Progress
3890,21,44,1,6.25,,29,1,2023,In Progress
3891,21,44,6,37.5,,29,1,2023,In Progress
3892,21,44,12,75.0,,31,1,2023,In Progress
3893,22,44,14,100.0,us.pdf,1,2,2023,Completed
3894,22,44,13,92.85714285714286,,22,1,2023,In Progress
3895,22,44,1,7.142857142857142,,19,1,2023,In Progress
3896,22,44,9,64.28571428571429,,26,1,2023,In Progress
3897,23,44,5,55.55555555555556,,16,9,2023,In Progress
3898,23,44,5,55.55555555555556,,23,9,2023,In Progress
3899,23,44,8,88.88888888888889,,30,9,2023,In Progress
3900,23,44,3,33.33333333333333,,9,11,2023,In Progress
3901,23,44,3,33.33333333333333,,6,10,2023,In Progress
3902,24,44,2,33.33333333333333,,12,7,2023,In Progress
3903,25,44,15,100.0,learn.pdf,23,1,2023,Completed
3904,25,44,12,80.0,,9,2,2023,In Progress
3905,25,44,13,86.66666666666667,,25,1,2023,In Progress
3906,25,44,3,20.0,,18,3,2023,In Progress
3907,26,44,8,57.14285714285714,,23,11,2023,In Progress
3908,26,44,12,85.71428571428571,,3,12,2023,In Progress
3909,26,44,12,85.71428571428571,,13,12,2023,In Progress
3910,26,44,3,21.428571428571427,,7,1,2024,In Progress
3911,26,44,6,42.85714285714285,,26,1,2024,In Progress
3912,27,44,6,60.0,,15,1,2023,In Progress
3913,27,44,1,10.0,,10,1,2023,In Progress
3914,27,44,9,90.0,,20,1,2023,In Progress
3915,27,44,5,50.0,,16,1,2023,In Progress
3916,27,44,5,50.0,,1,2,2023,In Progress
3917,28,44,3,50.0,,2,1,2024,In Progress
3918,29,44,3,16.666666666666664,,30,1,2023,In Progress
3919,29,44,6,33.33333333333333,,5,2,2023,In Progress
3920,29,44,5,27.77777777777778,,4,2,2023,In Progress
3921,30,44,8,44.44444444444444,,5,2,2023,In Progress
3922,1,45,3,60.0,,14,12,2020,In Progress
3923,1,45,3,60.0,,5,12,2020,In Progress
3924,1,45,3,60.0,,1,12,2020,In Progress
3925,1,45,2,40.0,,7,12,2020,In Progress
3926,2,45,9,100.0,score.pdf,25,11,2020,Completed
3927,3,45,8,80.0,,10,5,2024,In Progress
3928,3,45,10,100.0,happy.pdf,30,5,2024,Completed
3929,3,45,4,40.0,,30,5,2024,In Progress
3930,3,45,8,80.0,,18,6,2024,In Progress
3931,4,45,1,6.666666666666667,,7,10,2021,In Progress
3932,4,45,14,93.33333333333331,,23,10,2021,In Progress
3933,4,45,9,60.0,,13,10,2021,In Progress
3934,4,45,7,46.66666666666666,,12,11,2021,In Progress
3935,5,45,5,71.42857142857143,,24,2,2021,In Progress
3936,6,45,8,47.05882352941176,,4,1,2024,In Progress
3937,6,45,16,94.11764705882352,,22,1,2024,In Progress
3938,6,45,7,41.17647058823529,,30,1,2024,In Progress
3939,6,45,5,29.411764705882355,,28,1,2024,In Progress
3940,6,45,15,88.23529411764706,,25,2,2024,In Progress
3941,7,45,6,37.5,,24,8,2022,In Progress
3942,7,45,6,37.5,,30,8,2022,In Progress
3943,8,45,10,66.66666666666666,,26,9,2024,In Progress
3944,8,45,6,40.0,,5,10,2024,In Progress
3945,8,45,4,26.666666666666668,,1,11,2024,In Progress
3946,8,45,6,40.0,,11,10,2024,In Progress
3947,9,45,4,80.0,,11,12,2020,In Progress
3948,9,45,5,100.0,hope.pdf,7,12,2020,Completed
3949,9,45,3,60.0,,8,12,2020,In Progress
3950,9,45,3,60.0,,6,12,2020,In Progress
3951,9,45,4,80.0,,14,11,2020,In Progress
3952,10,45,2,15.384615384615383,,10,7,2024,In Progress
3953,11,45,3,23.07692307692308,,27,11,2022,In Progress
3954,11,45,13,100.0,inside.pdf,3,12,2022,Completed
3955,11,45,5,38.46153846153847,,6,1,2023,In Progress
3956,12,45,2,25.0,,8,12,2021,In Progress
3957,12,45,6,75.0,,15,12,2021,In Progress
3958,12,45,8,100.0,step.pdf,17,1,2022,Completed
3959,12,45,6,75.0,,25,1,2022,In Progress
3960,13,45,6,66.66666666666666,,13,12,2020,In Progress
3961,13,45,7,77.77777777777779,,8,12,2020,In Progress
3962,13,45,1,11.11111111111111,,27,11,2020,In Progress
3963,14,45,11,55.00000000000001,,14,4,2022,In Progress
3964,14,45,16,80.0,,19,4,2022,In Progress
3965,14,45,15,75.0,,24,4,2022,In Progress
3966,14,45,12,60.0,,29,4,2022,In Progress
3967,14,45,11,55.00000000000001,,26,4,2022,In Progress
3968,15,45,8,57.14285714285714,,18,12,2021,In Progress
3969,15,45,1,7.142857142857142,,30,12,2021,In Progress
3970,16,45,4,57.14285714285714,,21,11,2020,In Progress
3971,16,45,2,28.57142857142857,,19,11,2020,In Progress
3972,16,45,6,85.71428571428571,,14,11,2020,In Progress
3973,17,45,2,22.22222222222222,,20,11,2020,In Progress
3974,17,45,4,44.44444444444444,,13,12,2020,In Progress
